12224.86	818.01	4.169722e+001	-4.481863e+004	3.410856e-003	-3.666188e+000
12226.19	817.92	4.173028e+001	-4.484470e+004	3.413187e-003	-3.667920e+000
12227.53	817.83	4.176337e+001	-4.487080e+004	3.415521e-003	-3.669654e+000
12228.86	817.74	4.179649e+001	-4.489692e+004	3.417857e-003	-3.671390e+000
12230.19	817.65	4.182965e+001	-4.492306e+004	3.420195e-003	-3.673127e+000
12231.53	817.56	4.186284e+001	-4.494923e+004	3.422536e-003	-3.674866e+000
12232.86	817.47	4.189607e+001	-4.497542e+004	3.424878e-003	-3.676606e+000
12234.20	817.38	4.192933e+001	-4.500164e+004	3.427224e-003	-3.678349e+000
12235.53	817.29	4.196262e+001	-4.502788e+004	3.429571e-003	-3.680092e+000
12236.87	817.20	4.199595e+001	-4.505415e+004	3.431921e-003	-3.681838e+000
12238.20	817.11	4.202931e+001	-4.508044e+004	3.434273e-003	-3.683585e+000
12239.53	817.02	4.206271e+001	-4.510676e+004	3.436627e-003	-3.685333e+000
12240.87	816.94	4.209614e+001	-4.513310e+004	3.438983e-003	-3.687083e+000
12242.20	816.85	4.212961e+001	-4.515947e+004	3.441342e-003	-3.688835e+000
12243.54	816.76	4.216311e+001	-4.518586e+004	3.443703e-003	-3.690589e+000
12244.87	816.67	4.219664e+001	-4.521228e+004	3.446067e-003	-3.692344e+000
12246.20	816.58	4.223021e+001	-4.523872e+004	3.448433e-003	-3.694101e+000
12247.54	816.49	4.226382e+001	-4.526518e+004	3.450801e-003	-3.695860e+000
12248.87	816.40	4.229746e+001	-4.529168e+004	3.453171e-003	-3.697620e+000
12250.21	816.31	4.233113e+001	-4.531819e+004	3.455544e-003	-3.699382e+000
12251.54	816.22	4.236484e+001	-4.534473e+004	3.457919e-003	-3.701145e+000
12252.88	816.13	4.239858e+001	-4.537130e+004	3.460296e-003	-3.702910e+000
12254.21	816.05	4.243236e+001	-4.539789e+004	3.462676e-003	-3.704677e+000
12255.54	815.96	4.246617e+001	-4.542451e+004	3.465058e-003	-3.706445e+000
12256.88	815.87	4.250002e+001	-4.545115e+004	3.467442e-003	-3.708216e+000
12258.21	815.78	4.253390e+001	-4.547782e+004	3.469829e-003	-3.709987e+000
12259.55	815.69	4.256781e+001	-4.550451e+004	3.472218e-003	-3.711761e+000
12260.88	815.60	4.260177e+001	-4.553123e+004	3.474609e-003	-3.713536e+000
12262.22	815.51	4.263575e+001	-4.555797e+004	3.477002e-003	-3.715313e+000
12263.55	815.42	4.266978e+001	-4.558474e+004	3.479398e-003	-3.717092e+000
12264.88	815.34	4.270383e+001	-4.561153e+004	3.481797e-003	-3.718872e+000
12266.22	815.25	4.273793e+001	-4.563835e+004	3.484197e-003	-3.720654e+000
12267.55	815.16	4.277205e+001	-4.566519e+004	3.486600e-003	-3.722437e+000
12268.89	815.07	4.280622e+001	-4.569206e+004	3.489006e-003	-3.724223e+000
12270.22	814.98	4.284041e+001	-4.571896e+004	3.491413e-003	-3.726010e+000
12271.55	814.89	4.287465e+001	-4.574588e+004	3.493824e-003	-3.727798e+000
12272.89	814.80	4.290892e+001	-4.577283e+004	3.496236e-003	-3.729589e+000
12274.22	814.72	4.294322e+001	-4.579980e+004	3.498651e-003	-3.731381e+000
12275.56	814.63	4.297756e+001	-4.582680e+004	3.501068e-003	-3.733175e+000
12276.89	814.54	4.301194e+001	-4.585382e+004	3.503487e-003	-3.734970e+000
12278.23	814.45	4.304635e+001	-4.588087e+004	3.505909e-003	-3.736767e+000
12279.56	814.36	4.308079e+001	-4.590795e+004	3.508334e-003	-3.738566e+000
12280.89	814.27	4.311527e+001	-4.593505e+004	3.510760e-003	-3.740367e+000
12282.23	814.18	4.314979e+001	-4.596218e+004	3.513189e-003	-3.742169e+000
12283.56	814.10	4.318435e+001	-4.598933e+004	3.515621e-003	-3.743973e+000
12284.90	814.01	4.321894e+001	-4.601651e+004	3.518054e-003	-3.745779e+000
12286.23	813.92	4.325356e+001	-4.604372e+004	3.520491e-003	-3.747587e+000
12287.57	813.83	4.328822e+001	-4.607095e+004	3.522929e-003	-3.749396e+000
12288.90	813.74	4.332292e+001	-4.609820e+004	3.525370e-003	-3.751207e+000
12290.23	813.65	4.335765e+001	-4.612549e+004	3.527813e-003	-3.753020e+000
12291.57	813.57	4.339242e+001	-4.615280e+004	3.530259e-003	-3.754834e+000
12292.90	813.48	4.342722e+001	-4.618013e+004	3.532707e-003	-3.756650e+000
12294.24	813.39	4.346207e+001	-4.620750e+004	3.535158e-003	-3.758468e+000
12295.57	813.30	4.349694e+001	-4.623488e+004	3.537611e-003	-3.760288e+000
12296.90	813.21	4.353186e+001	-4.626230e+004	3.540066e-003	-3.762109e+000
12298.24	813.12	4.356681e+001	-4.628974e+004	3.542524e-003	-3.763932e+000
12299.57	813.04	4.360179e+001	-4.631721e+004	3.544984e-003	-3.765757e+000
