12356.60	809.28	5.720926e-003	-1.565480e+000
12357.79	809.21	5.727662e-003	-1.566249e+000
12358.98	809.13	5.734410e-003	-1.567019e+000
12360.17	809.05	5.741171e-003	-1.567789e+000
12361.36	808.97	5.747943e-003	-1.568561e+000
12362.56	808.89	5.754727e-003	-1.569333e+000
12363.75	808.82	5.761523e-003	-1.570106e+000
12364.94	808.74	5.768331e-003	-1.570879e+000
12366.13	808.66	5.775151e-003	-1.571654e+000
12367.32	808.58	5.781983e-003	-1.572429e+000
12368.51	808.50	5.788827e-003	-1.573205e+000
12369.70	808.43	5.795684e-003	-1.573981e+000
12370.89	808.35	5.802552e-003	-1.574759e+000
12372.09	808.27	5.809433e-003	-1.575537e+000
12373.28	808.19	5.816326e-003	-1.576316e+000
12374.47	808.12	5.823231e-003	-1.577096e+000
12375.66	808.04	5.830148e-003	-1.577876e+000
12376.85	807.96	5.837078e-003	-1.578657e+000
12378.04	807.88	5.844020e-003	-1.579439e+000
12379.23	807.80	5.850974e-003	-1.580222e+000
12380.42	807.73	5.857941e-003	-1.581006e+000
12381.62	807.65	5.864920e-003	-1.581790e+000
12382.81	807.57	5.871912e-003	-1.582575e+000
12384.00	807.49	5.878916e-003	-1.583361e+000
12385.19	807.42	5.885932e-003	-1.584148e+000
12386.38	807.34	5.892962e-003	-1.584935e+000
12387.57	807.26	5.900003e-003	-1.585723e+000
12388.76	807.18	5.907058e-003	-1.586512e+000
12389.95	807.11	5.914124e-003	-1.587302e+000
12391.15	807.03	5.921204e-003	-1.588093e+000
12392.34	806.95	5.928296e-003	-1.588884e+000
12393.53	806.87	5.935401e-003	-1.589676e+000
12394.72	806.80	5.942519e-003	-1.590469e+000
12395.91	806.72	5.949649e-003	-1.591263e+000
12397.10	806.64	5.956792e-003	-1.592057e+000
12398.29	806.56	5.963948e-003	-1.592853e+000
12399.48	806.49	5.971117e-003	-1.593649e+000
12400.68	806.41	5.978299e-003	-1.594446e+000
12401.87	806.33	5.985494e-003	-1.595243e+000
12403.06	806.25	5.992702e-003	-1.596042e+000
12404.25	806.18	5.999922e-003	-1.596841e+000
12405.44	806.10	6.007156e-003	-1.597641e+000
12406.63	806.02	6.014403e-003	-1.598442e+000
12407.82	805.94	6.021663e-003	-1.599244e+000
12409.01	805.87	6.028936e-003	-1.600046e+000
12410.21	805.79	6.036222e-003	-1.600850e+000
12411.40	805.71	6.043521e-003	-1.601654e+000
12412.59	805.63	6.050833e-003	-1.602459e+000
12413.78	805.56	6.058159e-003	-1.603264e+000
12414.97	805.48	6.065498e-003	-1.604071e+000
12416.16	805.40	6.072850e-003	-1.604878e+000
12417.35	805.32	6.080216e-003	-1.605686e+000
12418.54	805.25	6.087595e-003	-1.606495e+000
12419.74	805.17	6.094987e-003	-1.607305e+000
12420.93	805.09	6.102393e-003	-1.608115e+000
12422.12	805.02	6.109812e-003	-1.608927e+000
12423.31	804.94	6.117245e-003	-1.609739e+000
12424.50	804.86	6.124691e-003	-1.610552e+000
12425.69	804.78	6.132151e-003	-1.611366e+000
12426.88	804.71	6.139625e-003	-1.612181e+000
12428.07	804.63	6.147112e-003	-1.612996e+000
12429.27	804.55	6.154613e-003	-1.613812e+000
12430.46	804.48	6.162127e-003	-1.614629e+000
12431.65	804.40	6.169655e-003	-1.615447e+000
12432.84	804.32	6.177197e-003	-1.616266e+000
12434.03	804.24	6.184753e-003	-1.617086e+000
12435.22	804.17	6.192322e-003	-1.617906e+000
12436.41	804.09	6.199906e-003	-1.618728e+000
12437.60	804.01	6.207503e-003	-1.619550e+000
12438.80	803.94	6.215114e-003	-1.620373e+000
12439.99	803.86	6.222739e-003	-1.621196e+000
12441.18	803.78	6.230378e-003	-1.622021e+000
12442.37	803.71	6.238032e-003	-1.622846e+000
12443.56	803.63	6.245699e-003	-1.623673e+000
12444.75	803.55	6.253380e-003	-1.624500e+000
12445.94	803.47	6.261076e-003	-1.625328e+000
12447.13	803.40	6.268785e-003	-1.626157e+000
12448.33	803.32	6.276509e-003	-1.626986e+000
12449.52	803.24	6.284247e-003	-1.627817e+000
12450.71	803.17	6.292000e-003	-1.628648e+000
12451.90	803.09	6.299766e-003	-1.629480e+000
12453.09	803.01	6.307547e-003	-1.630313e+000
12454.28	802.94	6.315343e-003	-1.631147e+000
12455.47	802.86	6.323153e-003	-1.631982e+000
12456.66	802.78	6.330977e-003	-1.632818e+000
12457.86	802.71	6.338816e-003	-1.633654e+000
12459.05	802.63	6.346669e-003	-1.634491e+000
12460.24	802.55	6.354537e-003	-1.635329e+000
12461.43	802.48	6.362419e-003	-1.636168e+000
12462.62	802.40	6.370316e-003	-1.637008e+000
12463.81	802.32	6.378228e-003	-1.637849e+000
12465.00	802.25	6.386154e-003	-1.638691e+000
12466.19	802.17	6.394095e-003	-1.639533e+000
12467.39	802.09	6.402051e-003	-1.640377e+000
12468.58	802.02	6.410022e-003	-1.641221e+000
12469.77	801.94	6.418007e-003	-1.642066e+000
12470.96	801.86	6.426008e-003	-1.642912e+000
12472.15	801.79	6.434023e-003	-1.643759e+000
12473.34	801.71	6.442053e-003	-1.644606e+000
12474.53	801.63	6.450099e-003	-1.645455e+000
12475.72	801.56	6.458159e-003	-1.646304e+000
12476.92	801.48	6.466234e-003	-1.647154e+000
12478.11	801.40	6.474325e-003	-1.648006e+000
12479.30	801.33	6.482430e-003	-1.648858e+000
12480.49	801.25	6.490551e-003	-1.649711e+000
12481.68	801.17	6.498687e-003	-1.650564e+000
12482.87	801.10	6.506839e-003	-1.651419e+000
12484.06	801.02	6.515005e-003	-1.652275e+000
12485.25	800.94	6.523187e-003	-1.653131e+000
12486.45	800.87	6.531384e-003	-1.653989e+000
12487.64	800.79	6.539597e-003	-1.654847e+000
12488.83	800.72	6.547825e-003	-1.655706e+000
12490.02	800.64	6.556069e-003	-1.656566e+000
12491.21	800.56	6.564328e-003	-1.657427e+000
12492.40	800.49	6.572603e-003	-1.658289e+000
12493.59	800.41	6.580893e-003	-1.659151e+000
12494.78	800.33	6.589199e-003	-1.660015e+000
12495.98	800.26	6.597520e-003	-1.660880e+000
12497.17	800.18	6.605858e-003	-1.661745e+000
12498.36	800.11	6.614211e-003	-1.662611e+000
12499.55	800.03	6.622580e-003	-1.663478e+000
12500.74	799.95	6.630965e-003	-1.664347e+000
12501.93	799.88	6.639365e-003	-1.665216e+000
12503.12	799.80	6.647782e-003	-1.666085e+000
12504.31	799.72	6.656214e-003	-1.666956e+000
12505.51	799.65	6.664663e-003	-1.667828e+000
12506.70	799.57	6.673127e-003	-1.668701e+000
12507.89	799.50	6.681608e-003	-1.669574e+000
12509.08	799.42	6.690105e-003	-1.670449e+000
12510.27	799.34	6.698617e-003	-1.671324e+000
12511.46	799.27	6.707147e-003	-1.672200e+000
12512.65	799.19	6.715692e-003	-1.673078e+000
12513.84	799.11	6.724254e-003	-1.673956e+000
12515.04	799.04	6.732831e-003	-1.674835e+000
12516.23	798.96	6.741426e-003	-1.675715e+000
12517.42	798.89	6.750037e-003	-1.676596e+000
12518.61	798.81	6.758664e-003	-1.677478e+000
12519.80	798.73	6.767307e-003	-1.678360e+000
12520.99	798.66	6.775968e-003	-1.679244e+000
12522.18	798.58	6.784644e-003	-1.680129e+000
12523.38	798.51	6.793338e-003	-1.681014e+000
12524.57	798.43	6.802048e-003	-1.681901e+000
12525.76	798.35	6.810775e-003	-1.682788e+000
12526.95	798.28	6.819518e-003	-1.683677e+000
12528.14	798.20	6.828278e-003	-1.684566e+000
12529.33	798.13	6.837055e-003	-1.685456e+000
12530.52	798.05	6.845849e-003	-1.686347e+000
12531.71	797.98	6.854660e-003	-1.687240e+000
12532.91	797.90	6.863488e-003	-1.688133e+000
12534.10	797.82	6.872333e-003	-1.689027e+000
12535.29	797.75	6.881195e-003	-1.689922e+000
12536.48	797.67	6.890074e-003	-1.690817e+000
12537.67	797.60	6.898970e-003	-1.691714e+000
12538.86	797.52	6.907883e-003	-1.692612e+000
