t	Re(rho11)	Im(rho11)	Re(rho12)	Im(rho12)	Re(rho21)	Im(rho21)	Re(rho22)	Im(rho22)	
4193.000000	0.386003	0.000002	-0.112756	0.000015	-0.112769	-0.000023	0.613997	-0.000002	
4194.000000	0.386002	0.000003	-0.112752	0.000023	-0.112771	-0.000026	0.613998	-0.000003	
4195.000000	0.386001	0.000003	-0.112748	0.000029	-0.112772	-0.000029	0.613999	-0.000003	
4196.000000	0.386000	0.000003	-0.112747	0.000033	-0.112775	-0.000030	0.614000	-0.000003	
4197.000000	0.385999	0.000004	-0.112748	0.000034	-0.112777	-0.000030	0.614001	-0.000004	
4198.000000	0.385998	0.000004	-0.112751	0.000032	-0.112780	-0.000028	0.614002	-0.000004	
4199.000000	0.385997	0.000005	-0.112754	0.000027	-0.112784	-0.000025	0.614003	-0.000005	
4200.000000	0.385996	0.000005	-0.112758	0.000015	-0.112794	-0.000021	0.614004	-0.000005	
4201.000000	0.385995	0.000005	-0.112764	0.000011	-0.112789	-0.000018	0.614005	-0.000005	
4202.000000	0.385994	0.000006	-0.112768	0.000014	-0.112781	-0.000018	0.614006	-0.000006	
4203.000000	0.385994	0.000006	-0.112771	0.000009	-0.112781	-0.000016	0.614006	-0.000006	
4204.000000	0.385993	0.000006	-0.112774	0.000003	-0.112781	-0.000014	0.614007	-0.000006	
4205.000000	0.385993	0.000006	-0.112776	0.000000	-0.112781	-0.000012	0.614007	-0.000006	
4206.000000	0.385992	0.000006	-0.112778	-0.000006	-0.112782	-0.000011	0.614008	-0.000006	
4207.000000	0.385992	0.000006	-0.112782	-0.000018	-0.112791	-0.000007	0.614008	-0.000006	
4208.000000	0.385992	0.000006	-0.112773	-0.000004	-0.112780	-0.000010	0.614008	-0.000006	
4209.000000	0.385992	0.000007	-0.112769	-0.000002	-0.112777	-0.000009	0.614008	-0.000007	
4210.000000	0.385992	0.000007	-0.112766	-0.000003	-0.112777	-0.000007	0.614008	-0.000007	
4211.000000	0.385992	0.000007	-0.112765	-0.000004	-0.112781	-0.000003	0.614008	-0.000007	
4212.000000	0.385992	0.000007	-0.112762	-0.000003	-0.112776	-0.000002	0.614008	-0.000007	
4213.000000	0.385992	0.000007	-0.112761	-0.000003	-0.112773	-0.000001	0.614008	-0.000007	
4214.000000	0.385992	0.000007	-0.112760	0.000001	-0.112772	0.000001	0.614008	-0.000007	
4215.000000	0.385992	0.000008	-0.112762	0.000001	-0.112767	0.000000	0.614008	-0.000008	
4216.000000	0.385992	0.000008	-0.112766	0.000002	-0.112761	-0.000002	0.614008	-0.000008	
4217.000000	0.385992	0.000007	-0.112773	0.000002	-0.112752	-0.000007	0.614008	-0.000007	
4218.000000	0.385992	0.000007	-0.112783	-0.000003	-0.112740	-0.000015	0.614008	-0.000007	
4219.000000	0.385992	0.000007	-0.112781	-0.000002	-0.112749	-0.000004	0.614008	-0.000007	
4220.000000	0.385992	0.000006	-0.112783	-0.000002	-0.112750	-0.000002	0.614008	-0.000006	
4221.000000	0.385992	0.000005	-0.112786	-0.000004	-0.112748	-0.000003	0.614008	-0.000005	
4222.000000	0.385992	0.000005	-0.112788	-0.000006	-0.112749	-0.000003	0.614008	-0.000005	
4223.000000	0.385992	0.000004	-0.112790	-0.000008	-0.112750	-0.000002	0.614008	-0.000004	
4224.000000	0.385992	0.000003	-0.112791	-0.000007	-0.112754	-0.000000	0.614008	-0.000003	
4225.000000	0.385992	0.000003	-0.112788	-0.000005	-0.112761	0.000003	0.614008	-0.000003	
4226.000000	0.385992	0.000002	-0.112786	-0.000004	-0.112768	0.000004	0.614008	-0.000002	
4227.000000	0.385992	0.000002	-0.112783	-0.000003	-0.112776	0.000004	0.614008	-0.000002	
4228.000000	0.385992	0.000002	-0.112779	-0.000001	-0.112784	0.000003	0.614008	-0.000002	
4229.000000	0.385992	0.000003	-0.112774	0.000002	-0.112792	0.000001	0.614008	-0.000003	
4230.000000	0.385992	0.000003	-0.112768	0.000005	-0.112800	-0.000000	0.614008	-0.000003	
4231.000000	0.385992	0.000004	-0.112767	0.000008	-0.112804	-0.000003	0.614008	-0.000004	
4232.000000	0.385992	0.000005	-0.112767	0.000009	-0.112807	-0.000005	0.614008	-0.000005	
4233.000000	0.385992	0.000006	-0.112766	0.000008	-0.112805	-0.000007	0.614008	-0.000006	
4234.000000	0.385992	0.000006	-0.112766	0.000008	-0.112803	-0.000008	0.614008	-0.000006	
4235.000000	0.385991	0.000007	-0.112767	0.000010	-0.112805	-0.000010	0.614009	-0.000007	
4236.000000	0.385991	0.000007	-0.112766	0.000009	-0.112796	-0.000009	0.614009	-0.000007	
4237.000000	0.385991	0.000008	-0.112765	0.000009	-0.112793	-0.000008	0.614009	-0.000008	
4238.000000	0.385991	0.000008	-0.112761	0.000012	-0.112793	-0.000007	0.614009	-0.000008	
4239.000000	0.385990	0.000009	-0.112758	0.000013	-0.112792	-0.000005	0.614010	-0.000009	
4240.000000	0.385990	0.000010	-0.112754	0.000015	-0.112791	-0.000002	0.614010	-0.000010	
4241.000000	0.385990	0.000010	-0.112753	0.000013	-0.112788	-0.000000	0.614010	-0.000010	
4242.000000	0.385990	0.000011	-0.112751	0.000015	-0.112786	0.000002	0.614010	-0.000011	
4243.000000	0.385989	0.000011	-0.112748	0.000020	-0.112785	0.000003	0.614011	-0.000011	
4244.000000	0.385989	0.000012	-0.112751	0.000017	-0.112781	0.000002	0.614011	-0.000012	
4245.000000	0.385989	0.000012	-0.112757	0.000010	-0.112776	0.000001	0.614011	-0.000012	
4246.000000	0.385989	0.000012	-0.112761	0.000007	-0.112773	-0.000000	0.614011	-0.000012	
4247.000000	0.385989	0.000012	-0.112764	0.000006	-0.112771	-0.000003	0.614011	-0.000012	
4248.000000	0.385989	0.000012	-0.112766	0.000004	-0.112769	-0.000007	0.614011	-0.000012	
4249.000000	0.385989	0.000012	-0.112767	0.000003	-0.112769	-0.000011	0.614011	-0.000012	
4250.000000	0.385989	0.000012	-0.112771	0.000003	-0.112766	-0.000008	0.614011	-0.000012	
4251.000000	0.385989	0.000012	-0.112771	0.000004	-0.112766	-0.000009	0.614011	-0.000012	
4252.000000	0.385988	0.000012	-0.112771	0.000005	-0.112767	-0.000012	0.614012	-0.000012	
4253.000000	0.385988	0.000012	-0.112769	0.000008	-0.112769	-0.000016	0.614012	-0.000012	
4254.000000	0.385988	0.000012	-0.112771	0.000008	-0.112768	-0.000013	0.614012	-0.000012	
4255.000000	0.385987	0.000012	-0.112772	0.000009	-0.112768	-0.000012	0.614013	-0.000012	
4256.000000	0.385987	0.000012	-0.112774	0.000011	-0.112770	-0.000014	0.614013	-0.000012	
4257.000000	0.385987	0.000012	-0.112778	0.000012	-0.112771	-0.000016	0.614013	-0.000012	
4258.000000	0.385986	0.000011	-0.112781	0.000012	-0.112770	-0.000015	0.614014	-0.000011	
4259.000000	0.385986	0.000011	-0.112784	0.000011	-0.112769	-0.000015	0.614014	-0.000011	
4260.000000	0.385985	0.000011	-0.112790	0.000012	-0.112770	-0.000017	0.614015	-0.000011	
4261.000000	0.385985	0.000011	-0.112791	0.000012	-0.112769	-0.000016	0.614015	-0.000011	
4262.000000	0.385984	0.000010	-0.112792	0.000011	-0.112767	-0.000015	0.614016	-0.000010	
4263.000000	0.385984	0.000010	-0.112795	0.000011	-0.112767	-0.000016	0.614016	-0.000010	
4264.000000	0.385983	0.000009	-0.112793	0.000011	-0.112765	-0.000013	0.614017	-0.000009	
4265.000000	0.385983	0.000009	-0.112793	0.000011	-0.112764	-0.000012	0.614017	-0.000009	
4266.000000	0.385983	0.000008	-0.112798	0.000010	-0.112767	-0.000018	0.614017	-0.000008	
4267.000000	0.385982	0.000008	-0.112799	0.000009	-0.112769	-0.000022	0.614018	-0.000008	
4268.000000	0.385982	0.000007	-0.112790	0.000010	-0.112763	-0.000010	0.614018	-0.000007	
4269.000000	0.385982	0.000007	-0.112788	0.000010	-0.112762	-0.000007	0.614018	-0.000007	
4270.000000	0.385981	0.000006	-0.112788	0.000009	-0.112763	-0.000007	0.614019	-0.000006	
4271.000000	0.385981	0.000006	-0.112789	0.000008	-0.112765	-0.000008	0.614019	-0.000006	
4272.000000	0.385981	0.000005	-0.112789	0.000008	-0.112766	-0.000007	0.614019	-0.000005	
4273.000000	0.385981	0.000005	-0.112790	0.000007	-0.112768	-0.000004	0.614019	-0.000005	
4274.000000	0.385980	0.000004	-0.112789	0.000007	-0.112768	0.000001	0.614020	-0.000004	
4275.000000	0.385980	0.000004	-0.112792	0.000005	-0.112771	0.000008	0.614020	-0.000004	
4276.000000	0.385980	0.000003	-0.112786	0.000006	-0.112764	0.000007	0.614020	-0.000003	
4277.000000	0.385980	0.000003	-0.112785	0.000006	-0.112763	0.000009	0.614020	-0.000003	
4278.000000	0.385980	0.000003	-0.112786	0.000005	-0.112766	0.000013	0.614020	-0.000003	
4279.000000	0.385980	0.000002	-0.112786	0.000005	-0.112766	0.000013	0.614020	-0.000002	
4280.000000	0.385981	0.000002	-0.112785	0.000006	-0.112767	0.000012	0.614019	-0.000002	
4281.000000	0.385981	0.000002	-0.112788	0.000006	-0.112772	0.000014	0.614019	-0.000002	
4282.000000	0.385981	0.000001	-0.112798	0.000009	-0.112784	0.000021	0.614019	-0.000001	
4283.000000	0.385981	0.000001	-0.112812	0.000016	-0.112800	0.000037	0.614019	-0.000001	
4284.000000	0.385981	0.000001	-0.112780	0.000006	-0.112770	0.000007	0.614019	-0.000001	
4285.000000	0.385981	0.000001	-0.112778	0.000006	-0.112771	0.000006	0.614019	-0.000001	
4286.000000	0.385981	0.000001	-0.112777	0.000007	-0.112772	0.000006	0.614019	-0.000001	
4287.000000	0.385981	0.000001	-0.112777	0.000008	-0.112772	0.000008	0.614019	-0.000001	
4288.000000	0.385981	0.000000	-0.112775	0.000009	-0.112770	0.000007	0.614019	-0.000000	
4289.000000	0.385981	0.000000	-0.112775	0.000009	-0.112767	0.000008	0.614019	-0.000000	
4290.000000	0.385981	0.000000	-0.112774	0.000010	-0.112765	0.000010	0.614019	-0.000000	
4291.000000	0.385981	0.000000	-0.112773	0.000009	-0.112766	0.000011	0.614019	-0.000000	
4292.000000	0.385981	0.000000	-0.112772	0.000009	-0.112766	0.000015	0.614019	-0.000000	
4293.000000	0.385981	0.000000	-0.112771	0.000011	-0.112765	0.000022	0.614019	-0.000000	
4294.000000	0.385981	0.000000	-0.112770	0.000011	-0.112767	0.000026	0.614019	-0.000000	
4295.000000	0.385981	0.000000	-0.112769	0.000012	-0.112769	0.000029	0.614019	-0.000000	
4296.000000	0.385981	0.000000	-0.112769	0.000013	-0.112772	0.000027	0.614019	-0.000000	
4297.000000	0.385982	0.000000	-0.112769	0.000014	-0.112773	0.000028	0.614018	-0.000000	
4298.000000	0.385982	0.000000	-0.112769	0.000015	-0.112775	0.000027	0.614018	-0.000000	
4299.000000	0.385982	0.000000	-0.112770	0.000015	-0.112775	0.000025	0.614018	-0.000000	
4300.000000	0.385982	0.000001	-0.112770	0.000015	-0.112775	0.000025	0.614018	-0.000001	
4301.000000	0.385982	0.000001	-0.112770	0.000015	-0.112777	0.000017	0.614018	-0.000001	
4302.000000	0.385982	0.000001	-0.112771	0.000014	-0.112776	0.000014	0.614018	-0.000001	
4303.000000	0.385982	0.000001	-0.112772	0.000014	-0.112774	0.000011	0.614018	-0.000001	
4304.000000	0.385982	0.000001	-0.112774	0.000014	-0.112772	0.000009	0.614018	-0.000001	
4305.000000	0.385981	0.000001	-0.112775	0.000015	-0.112770	0.000007	0.614019	-0.000001	
4306.000000	0.385981	0.000001	-0.112776	0.000016	-0.112768	0.000006	0.614019	-0.000001	
4307.000000	0.385981	0.000001	-0.112779	0.000018	-0.112765	0.000006	0.614019	-0.000001	
4308.000000	0.385981	0.000001	-0.112775	0.000019	-0.112772	-0.000001	0.614019	-0.000001	
4309.000000	0.385980	0.000001	-0.112776	0.000019	-0.112773	-0.000003	0.614020	-0.000001	
4310.000000	0.385980	0.000001	-0.112780	0.000023	-0.112772	-0.000004	0.614020	-0.000001	
4311.000000	0.385979	0.000001	-0.112779	0.000023	-0.112773	-0.000006	0.614021	-0.000001	
4312.000000	0.385979	0.000001	-0.112778	0.000024	-0.112774	-0.000008	0.614021	-0.000001	
4313.000000	0.385978	0.000001	-0.112782	0.000028	-0.112773	-0.000011	0.614022	-0.000001	
4314.000000	0.385978	0.000001	-0.112780	0.000028	-0.112773	-0.000013	0.614022	-0.000001	
4315.000000	0.385977	0.000001	-0.112777	0.000025	-0.112774	-0.000013	0.614023	-0.000001	
4316.000000	0.385976	0.000001	-0.112775	0.000023	-0.112773	-0.000013	0.614024	-0.000001	
4317.000000	0.385976	0.000001	-0.112776	0.000022	-0.112772	-0.000017	0.614024	-0.000001	
4318.000000	0.385975	0.000001	-0.112776	0.000020	-0.112771	-0.000018	0.614025	-0.000001	
4319.000000	0.385974	0.000001	-0.112774	0.000018	-0.112771	-0.000016	0.614026	-0.000001	
4320.000000	0.385974	0.000001	-0.112773	0.000017	-0.112772	-0.000016	0.614026	-0.000001	
4321.000000	0.385973	0.000001	-0.112771	0.000015	-0.112773	-0.000019	0.614027	-0.000001	
4322.000000	0.385973	0.000001	-0.112769	0.000009	-0.112777	-0.000035	0.614027	-0.000001	
4323.000000	0.385972	0.000001	-0.112767	-0.000003	-0.112785	-0.000065	0.614028	-0.000001	
4324.000000	0.385972	0.000001	-0.112768	0.000014	-0.112779	-0.000015	0.614028	-0.000001	
4325.000000	0.385971	0.000002	-0.112768	0.000014	-0.112779	-0.000012	0.614029	-0.000002	
4326.000000	0.385971	0.000002	-0.112768	0.000014	-0.112780	-0.000012	0.614029	-0.000002	
4327.000000	0.385970	0.000002	-0.112769	0.000013	-0.112782	-0.000014	0.614030	-0.000002	
4328.000000	0.385970	0.000002	-0.112771	0.000013	-0.112782	-0.000012	0.614030	-0.000002	
4329.000000	0.385969	0.000003	-0.112775	0.000013	-0.112784	-0.000012	0.614031	-0.000003	
4330.000000	0.385969	0.000003	-0.112774	0.000014	-0.112784	-0.000006	0.614031	-0.000003	
4331.000000	0.385969	0.000003	-0.112770	0.000016	-0.112783	0.000000	0.614031	-0.000003	
4332.000000	0.385969	0.000003	-0.112768	0.000019	-0.112787	0.000005	0.614031	-0.000003	
4333.000000	0.385968	0.000004	-0.112769	0.000022	-0.112794	0.000009	0.614032	-0.000004	
4334.000000	0.385968	0.000004	-0.112762	0.000026	-0.112793	0.000013	0.614032	-0.000004	
4335.000000	0.385968	0.000005	-0.112758	0.000028	-0.112792	0.000014	0.614032	-0.000005	
4336.000000	0.385967	0.000005	-0.112757	0.000031	-0.112796	0.000016	0.614033	-0.000005	
4337.000000	0.385967	0.000006	-0.112757	0.000033	-0.112799	0.000017	0.614033	-0.000006	
4338.000000	0.385967	0.000007	-0.112758	0.000030	-0.112796	0.000015	0.614033	-0.000007	
4339.000000	0.385967	0.000007	-0.112760	0.000025	-0.112790	0.000012	0.614033	-0.000007	
4340.000000	0.385967	0.000008	-0.112762	0.000022	-0.112787	0.000010	0.614033	-0.000008	
4341.000000	0.385966	0.000008	-0.112765	0.000022	-0.112786	0.000009	0.614034	-0.000008	
4342.000000	0.385966	0.000008	-0.112766	0.000022	-0.112783	0.000008	0.614034	-0.000008	
4343.000000	0.385966	0.000009	-0.112767	0.000025	-0.112781	0.000008	0.614034	-0.000009	
4344.000000	0.385966	0.000009	-0.112768	0.000024	-0.112778	0.000007	0.614034	-0.000009	
4345.000000	0.385965	0.000009	-0.112767	0.000020	-0.112775	0.000006	0.614035	-0.000009	
4346.000000	0.385965	0.000009	-0.112767	0.000019	-0.112776	0.000005	0.614035	-0.000009	
4347.000000	0.385965	0.000009	-0.112767	0.000021	-0.112778	0.000003	0.614035	-0.000009	
4348.000000	0.385965	0.000009	-0.112767	0.000019	-0.112779	0.000001	0.614035	-0.000009	
4349.000000	0.385964	0.000010	-0.112767	0.000021	-0.112781	-0.000001	0.614036	-0.000010	
4350.000000	0.385964	0.000010	-0.112767	0.000017	-0.112779	-0.000001	0.614036	-0.000010	
4351.000000	0.385964	0.000010	-0.112768	0.000015	-0.112779	-0.000002	0.614036	-0.000010	
4352.000000	0.385964	0.000010	-0.112769	0.000017	-0.112780	-0.000002	0.614036	-0.000010	
4353.000000	0.385963	0.000010	-0.112770	0.000016	-0.112779	-0.000001	0.614037	-0.000010	
4354.000000	0.385963	0.000010	-0.112772	0.000020	-0.112782	-0.000002	0.614037	-0.000010	
4355.000000	0.385963	0.000011	-0.112773	0.000014	-0.112777	0.000000	0.614037	-0.000011	
4356.000000	0.385963	0.000011	-0.112775	0.000012	-0.112775	0.000001	0.614037	-0.000011	
4357.000000	0.385963	0.000011	-0.112778	0.000015	-0.112776	0.000001	0.614037	-0.000011	
4358.000000	0.385962	0.000010	-0.112781	0.000016	-0.112775	0.000002	0.614038	-0.000010	
4359.000000	0.385962	0.000010	-0.112781	0.000014	-0.112773	0.000003	0.614038	-0.000010	
4360.000000	0.385962	0.000010	-0.112783	0.000014	-0.112772	0.000004	0.614038	-0.000010	
4361.000000	0.385962	0.000010	-0.112784	0.000014	-0.112772	0.000005	0.614038	-0.000010	
4362.000000	0.385962	0.000010	-0.112788	0.000014	-0.112773	0.000007	0.614038	-0.000010	
4363.000000	0.385962	0.000010	-0.112783	0.000012	-0.112772	0.000005	0.614038	-0.000010	
4364.000000	0.385961	0.000010	-0.112782	0.000011	-0.112772	0.000005	0.614039	-0.000010	
4365.000000	0.385961	0.000009	-0.112784	0.000010	-0.112772	0.000007	0.614039	-0.000009	
4366.000000	0.385961	0.000009	-0.112784	0.000009	-0.112771	0.000006	0.614039	-0.000009	
4367.000000	0.385961	0.000009	-0.112785	0.000008	-0.112771	0.000006	0.614039	-0.000009	
4368.000000	0.385961	0.000009	-0.112784	0.000009	-0.112770	0.000005	0.614039	-0.000009	
4369.000000	0.385961	0.000009	-0.112785	0.000008	-0.112770	0.000006	0.614039	-0.000009	
4370.000000	0.385961	0.000008	-0.112786	0.000008	-0.112770	0.000007	0.614039	-0.000008	
4371.000000	0.385960	0.000008	-0.112785	0.000010	-0.112769	0.000007	0.614040	-0.000008	
4372.000000	0.385960	0.000008	-0.112783	0.000011	-0.112769	0.000007	0.614040	-0.000008	
4373.000000	0.385960	0.000008	-0.112787	0.000007	-0.112773	0.000008	0.614040	-0.000008	
4374.000000	0.385960	0.000007	-0.112787	0.000006	-0.112774	0.000008	0.614040	-0.000007	
4375.000000	0.385960	0.000007	-0.112784	0.000008	-0.112771	0.000006	0.614040	-0.000007	
4376.000000	0.385960	0.000007	-0.112781	0.000010	-0.112769	0.000006	0.614040	-0.000007	
4377.000000	0.385960	0.000007	-0.112781	0.000009	-0.112768	0.000005	0.614040	-0.000007	
4378.000000	0.385960	0.000006	-0.112785	0.000002	-0.112768	0.000004	0.614040	-0.000006	
4379.000000	0.385960	0.000006	-0.112783	0.000003	-0.112767	0.000005	0.614040	-0.000006	
4380.000000	0.385959	0.000006	-0.112781	0.000006	-0.112767	0.000005	0.614041	-0.000006	
4381.000000	0.385959	0.000006	-0.112782	0.000005	-0.112766	0.000005	0.614041	-0.000006	
4382.000000	0.385959	0.000006	-0.112783	0.000004	-0.112766	0.000005	0.614041	-0.000006	
4383.000000	0.385959	0.000005	-0.112785	0.000002	-0.112764	0.000005	0.614041	-0.000005	
4384.000000	0.385959	0.000005	-0.112783	0.000004	-0.112766	0.000006	0.614041	-0.000005	
4385.000000	0.385959	0.000005	-0.112783	0.000005	-0.112766	0.000008	0.614041	-0.000005	
4386.000000	0.385959	0.000005	-0.112784	0.000003	-0.112765	0.000010	0.614041	-0.000005	
4387.000000	0.385960	0.000004	-0.112783	0.000003	-0.112767	0.000012	0.614040	-0.000004	
4388.000000	0.385960	0.000004	-0.112783	0.000003	-0.112768	0.000014	0.614040	-0.000004	
4389.000000	0.385960	0.000004	-0.112782	0.000004	-0.112771	0.000015	0.614040	-0.000004	
4390.000000	0.385960	0.000004	-0.112783	0.000002	-0.112769	0.000021	0.614040	-0.000004	
4391.000000	0.385960	0.000004	-0.112782	0.000004	-0.112772	0.000017	0.614040	-0.000004	
4392.000000	0.385960	0.000004	-0.112781	0.000005	-0.112773	0.000012	0.614040	-0.000004	
4393.000000	0.385960	0.000003	-0.112781	0.000005	-0.112771	0.000012	0.614040	-0.000003	
4394.000000	0.385960	0.000003	-0.112781	0.000006	-0.112769	0.000013	0.614040	-0.000003	
4395.000000	0.385960	0.000003	-0.112780	0.000006	-0.112768	0.000012	0.614040	-0.000003	
4396.000000	0.385960	0.000003	-0.112779	0.000007	-0.112764	0.000014	0.614040	-0.000003	
4397.000000	0.385960	0.000003	-0.112778	0.000008	-0.112769	0.000009	0.614040	-0.000003	
4398.000000	0.385960	0.000003	-0.112777	0.000009	-0.112768	0.000008	0.614040	-0.000003	
4399.000000	0.385960	0.000003	-0.112777	0.000009	-0.112765	0.000008	0.614040	-0.000003	
4400.000000	0.385960	0.000002	-0.112777	0.000009	-0.112763	0.000008	0.614040	-0.000002	
4401.000000	0.385960	0.000002	-0.112777	0.000010	-0.112761	0.000009	0.614040	-0.000002	
4402.000000	0.385960	0.000002	-0.112777	0.000009	-0.112767	0.000005	0.614040	-0.000002	
4403.000000	0.385960	0.000002	-0.112777	0.000010	-0.112767	0.000004	0.614040	-0.000002	
4404.000000	0.385960	0.000002	-0.112778	0.000010	-0.112764	0.000006	0.614040	-0.000002	
4405.000000	0.385960	0.000002	-0.112778	0.000010	-0.112766	0.000005	0.614040	-0.000002	
4406.000000	0.385959	0.000002	-0.112779	0.000010	-0.112768	0.000008	0.614041	-0.000002	
4407.000000	0.385959	0.000001	-0.112778	0.000010	-0.112771	0.000006	0.614041	-0.000001	
4408.000000	0.385959	0.000001	-0.112776	0.000010	-0.112774	0.000004	0.614041	-0.000001	
4409.000000	0.385959	0.000001	-0.112777	0.000010	-0.112776	0.000008	0.614041	-0.000001	
4410.000000	0.385959	0.000001	-0.112776	0.000010	-0.112778	0.000011	0.614041	-0.000001	
4411.000000	0.385959	0.000002	-0.112776	0.000010	-0.112780	0.000014	0.614041	-0.000002	
4412.000000	0.385959	0.000002	-0.112775	0.000010	-0.112780	0.000008	0.614041	-0.000002	
4413.000000	0.385959	0.000002	-0.112774	0.000010	-0.112781	0.000007	0.614041	-0.000002	
4414.000000	0.385959	0.000002	-0.112774	0.000011	-0.112780	0.000014	0.614041	-0.000002	
4415.000000	0.385958	0.000002	-0.112773	0.000011	-0.112779	0.000009	0.614042	-0.000002	
4416.000000	0.385958	0.000002	-0.112772	0.000010	-0.112778	0.000005	0.614042	-0.000002	
4417.000000	0.385958	0.000002	-0.112770	0.000011	-0.112777	0.000004	0.614042	-0.000002	
4418.000000	0.385958	0.000002	-0.112765	0.000014	-0.112776	0.000004	0.614042	-0.000002	
4419.000000	0.385958	0.000002	-0.112767	0.000013	-0.112777	-0.000001	0.614042	-0.000002	
4420.000000	0.385957	0.000003	-0.112770	0.000011	-0.112778	-0.000004	0.614043	-0.000003	
4421.000000	0.385957	0.000003	-0.112769	0.000013	-0.112779	-0.000007	0.614043	-0.000003	
4422.000000	0.385957	0.000003	-0.112768	0.000019	-0.112782	-0.000011	0.614043	-0.000003	
4423.000000	0.385956	0.000003	-0.112771	0.000015	-0.112781	-0.000011	0.614044	-0.000003	
4424.000000	0.385956	0.000003	-0.112773	0.000015	-0.112781	-0.000011	0.614044	-0.000003	
4425.000000	0.385956	0.000003	-0.112775	0.000017	-0.112782	-0.000014	0.614044	-0.000003	
4426.000000	0.385955	0.000003	-0.112776	0.000017	-0.112782	-0.000015	0.614045	-0.000003	
4427.000000	0.385955	0.000004	-0.112778	0.000019	-0.112783	-0.000018	0.614045	-0.000004	
4428.000000	0.385954	0.000004	-0.112777	0.000018	-0.112781	-0.000018	0.614046	-0.000004	
4429.000000	0.385953	0.000004	-0.112775	0.000018	-0.112778	-0.000018	0.614047	-0.000004	
4430.000000	0.385953	0.000004	-0.112775	0.000019	-0.112778	-0.000020	0.614047	-0.000004	
4431.000000	0.385952	0.000004	-0.112774	0.000020	-0.112778	-0.000021	0.614048	-0.000004	
4432.000000	0.385951	0.000004	-0.112772	0.000020	-0.112779	-0.000022	0.614049	-0.000004	
4433.000000	0.385951	0.000004	-0.112770	0.000019	-0.112777	-0.000019	0.614049	-0.000004	
4434.000000	0.385950	0.000004	-0.112769	0.000017	-0.112776	-0.000017	0.614050	-0.000004	
4435.000000	0.385950	0.000004	-0.112769	0.000018	-0.112777	-0.000019	0.614050	-0.000004	
4436.000000	0.385949	0.000004	-0.112768	0.000017	-0.112776	-0.000017	0.614051	-0.000004	
4437.000000	0.385948	0.000004	-0.112769	0.000017	-0.112777	-0.000017	0.614052	-0.000004	
4438.000000	0.385948	0.000004	-0.112769	0.000016	-0.112776	-0.000014	0.614052	-0.000004	
4439.000000	0.385948	0.000005	-0.112769	0.000014	-0.112775	-0.000012	0.614052	-0.000005	
4440.000000	0.385947	0.000005	-0.112770	0.000016	-0.112777	-0.000014	0.614053	-0.000005	
4441.000000	0.385947	0.000005	-0.112770	0.000014	-0.112776	-0.000010	0.614053	-0.000005	
4442.000000	0.385946	0.000005	-0.112771	0.000012	-0.112776	-0.000009	0.614054	-0.000005	
4443.000000	0.385946	0.000005	-0.112771	0.000015	-0.112777	-0.000011	0.614054	-0.000005	
4444.000000	0.385946	0.000005	-0.112771	0.000011	-0.112776	-0.000008	0.614054	-0.000005	
4445.000000	0.385946	0.000005	-0.112771	0.000009	-0.112775	-0.000006	0.614054	-0.000005	
4446.000000	0.385945	0.000005	-0.112772	0.000009	-0.112774	-0.000008	0.614055	-0.000005	
4447.000000	0.385945	0.000005	-0.112772	0.000007	-0.112773	-0.000010	0.614055	-0.000005	
4448.000000	0.385945	0.000005	-0.112773	0.000005	-0.112772	-0.000008	0.614055	-0.000005	
4449.000000	0.385945	0.000005	-0.112773	0.000003	-0.112771	-0.000007	0.614055	-0.000005	
4450.000000	0.385945	0.000005	-0.112773	0.000002	-0.112769	-0.000014	0.614055	-0.000005	
4451.000000	0.385945	0.000005	-0.112773	0.000001	-0.112768	-0.000012	0.614055	-0.000005	
4452.000000	0.385945	0.000005	-0.112773	-0.000000	-0.112768	-0.000008	0.614055	-0.000005	
4453.000000	0.385944	0.000005	-0.112773	-0.000001	-0.112767	-0.000008	0.614056	-0.000005	
4454.000000	0.385944	0.000005	-0.112772	-0.000002	-0.112767	-0.000008	0.614056	-0.000005	
4455.000000	0.385944	0.000004	-0.112771	-0.000002	-0.112766	-0.000007	0.614056	-0.000004	
4456.000000	0.385944	0.000004	-0.112769	-0.000002	-0.112763	-0.000011	0.614056	-0.000004	
4457.000000	0.385944	0.000004	-0.112773	-0.000001	-0.112766	-0.000003	0.614056	-0.000004	
4458.000000	0.385944	0.000004	-0.112773	-0.000000	-0.112768	-0.000001	0.614056	-0.000004	
4459.000000	0.385944	0.000004	-0.112772	0.000003	-0.112767	-0.000003	0.614056	-0.000004	
4460.000000	0.385944	0.000004	-0.112772	0.000005	-0.112768	-0.000003	0.614056	-0.000004	
4461.000000	0.385944	0.000004	-0.112772	0.000004	-0.112771	-0.000001	0.614056	-0.000004	
4462.000000	0.385944	0.000004	-0.112773	0.000005	-0.112773	0.000000	0.614056	-0.000004	
4463.000000	0.385944	0.000004	-0.112775	0.000007	-0.112776	0.000001	0.614056	-0.000004	
4464.000000	0.385944	0.000004	-0.112779	0.000009	-0.112779	0.000001	0.614056	-0.000004	
4465.000000	0.385944	0.000004	-0.112788	0.000017	-0.112789	0.000003	0.614056	-0.000004	
4466.000000	0.385944	0.000004	-0.112799	0.000026	-0.112799	0.000005	0.614056	-0.000004	
4467.000000	0.385944	0.000004	-0.112781	0.000009	-0.112778	-0.000002	0.614056	-0.000004	
